startMonth,Hour,usertype,gender,age,Trip Count,Average Trip Duration
01,00,C,0.0,40.0,1,1172.0
01,00,C,0.0,49.0,120,1044.1083333333333
01,00,C,1.0,21.0,2,739.5
01,00,C,1.0,23.0,2,853.5
01,00,C,1.0,25.0,1,1588.0
01,00,C,1.0,26.0,2,874.0
01,00,C,1.0,28.0,2,744.0
01,00,C,1.0,30.0,1,466.0
01,00,C,1.0,33.0,2,969.5
01,00,C,1.0,34.0,1,1545.0
01,00,C,1.0,35.0,2,1790.0
01,00,C,1.0,36.0,1,471.0
01,00,C,1.0,39.0,3,1126.0
01,00,C,1.0,40.0,3,433.0
01,00,C,1.0,41.0,1,1502.0
01,00,C,1.0,43.0,2,1037.0
01,00,C,1.0,44.0,3,1266.6666666666667
01,00,C,2.0,25.0,1,498.0
01,00,C,2.0,28.0,1,829.0
01,00,C,2.0,29.0,1,539.0
01,00,C,2.0,30.0,1,794.0
01,00,C,2.0,33.0,1,1665.0
01,00,C,2.0,35.0,1,2170.0
01,00,C,2.0,38.0,2,1690.5
01,00,C,2.0,39.0,2,1676.5
01,00,C,2.0,48.0,1,901.0
01,00,S,0.0,24.0,2,414.5
01,00,S,0.0,26.0,1,401.0
01,00,S,0.0,28.0,3,1178.0
01,00,S,0.0,29.0,2,1364.0
01,00,S,0.0,30.0,1,193.0
01,00,S,0.0,31.0,9,589.1111111111111
01,00,S,0.0,34.0,2,458.0
01,00,S,0.0,36.0,1,592.0
01,00,S,0.0,37.0,1,129.0
01,00,S,0.0,38.0,1,283.0
01,00,S,0.0,39.0,2,386.0
01,00,S,0.0,40.0,1,101.0
01,00,S,0.0,42.0,1,707.0
01,00,S,0.0,43.0,1,2179.0
01,00,S,0.0,44.0,2,413.5
01,00,S,0.0,49.0,76,541.7894736842105
01,00,S,0.0,60.0,1,236.0
01,00,S,0.0,131.0,2,77.0
01,00,S,0.0,133.0,1,229.0
01,00,S,1.0,17.0,9,1203.111111111111
01,00,S,1.0,18.0,15,454.6666666666667
01,00,S,1.0,19.0,24,377.9166666666667
01,00,S,1.0,20.0,37,451.64864864864865
01,00,S,1.0,21.0,57,510.1578947368421
01,00,S,1.0,22.0,73,746.7260273972603
01,00,S,1.0,23.0,62,564.8387096774194
01,00,S,1.0,24.0,93,476.0
01,00,S,1.0,25.0,170,701.064705882353
01,00,S,1.0,26.0,191,567.1780104712042
01,00,S,1.0,27.0,149,540.2348993288591
01,00,S,1.0,28.0,201,533.5572139303482
01,00,S,1.0,29.0,179,577.0502793296089
01,00,S,1.0,30.0,157,607.3949044585987
01,00,S,1.0,31.0,166,523.8012048192771
01,00,S,1.0,32.0,131,551.9618320610687
01,00,S,1.0,33.0,219,490.2511415525114
01,00,S,1.0,34.0,153,581.9084967320262
01,00,S,1.0,35.0,120,559.2083333333334
01,00,S,1.0,36.0,136,513.3382352941177
01,00,S,1.0,37.0,102,550.0392156862745
01,00,S,1.0,38.0,117,597.4871794871794
01,00,S,1.0,39.0,87,584.2873563218391
01,00,S,1.0,40.0,116,577.4913793103449
01,00,S,1.0,41.0,114,509.37719298245617
01,00,S,1.0,42.0,68,578.2058823529412
01,00,S,1.0,43.0,49,440.8979591836735
01,00,S,1.0,44.0,64,577.453125
01,00,S,1.0,45.0,74,612.1756756756756
01,00,S,1.0,46.0,70,784.5428571428571
01,00,S,1.0,47.0,110,447.6363636363636
01,00,S,1.0,48.0,35,491.85714285714283
01,00,S,1.0,49.0,72,528.6388888888889
01,00,S,1.0,50.0,53,833.622641509434
01,00,S,1.0,51.0,53,571.7735849056604
01,00,S,1.0,52.0,69,425.5217391304348
01,00,S,1.0,53.0,56,508.57142857142856
01,00,S,1.0,54.0,39,766.974358974359
01,00,S,1.0,55.0,51,575.3921568627451
01,00,S,1.0,56.0,51,434.7450980392157
01,00,S,1.0,57.0,46,624.4130434782609
01,00,S,1.0,58.0,63,523.3333333333334
01,00,S,1.0,59.0,41,1039.8292682926829
01,00,S,1.0,60.0,25,778.6
01,00,S,1.0,61.0,21,622.7142857142857
01,00,S,1.0,62.0,16,796.25
01,00,S,1.0,63.0,10,860.5
01,00,S,1.0,64.0,16,805.6875
01,00,S,1.0,65.0,4,224.0
01,00,S,1.0,66.0,7,506.14285714285717
01,00,S,1.0,67.0,4,785.0
01,00,S,1.0,68.0,3,240.0
01,00,S,1.0,69.0,1,989.0
01,00,S,1.0,70.0,3,182.66666666666666
01,00,S,1.0,71.0,2,1084.0
01,00,S,1.0,72.0,2,332.5
01,00,S,1.0,74.0,6,845.3333333333334
01,00,S,1.0,76.0,3,308.3333333333333
01,00,S,1.0,77.0,2,333.0
01,00,S,1.0,81.0,2,217.0
01,00,S,2.0,18.0,2,144.5
01,00,S,2.0,19.0,3,314.0
01,00,S,2.0,20.0,3,409.3333333333333
01,00,S,2.0,21.0,12,745.5833333333334
01,00,S,2.0,22.0,14,498.64285714285717
01,00,S,2.0,23.0,12,461.6666666666667
01,00,S,2.0,24.0,19,681.8421052631579
01,00,S,2.0,25.0,54,516.2592592592592
01,00,S,2.0,26.0,29,647.8965517241379
01,00,S,2.0,27.0,27,607.1111111111111
01,00,S,2.0,28.0,34,592.2647058823529
01,00,S,2.0,29.0,39,621.5128205128206
01,00,S,2.0,30.0,54,549.7777777777778
01,00,S,2.0,31.0,36,505.0833333333333
01,00,S,2.0,32.0,42,493.1904761904762
01,00,S,2.0,33.0,33,660.8181818181819
01,00,S,2.0,34.0,22,865.9545454545455
01,00,S,2.0,35.0,19,481.10526315789474
01,00,S,2.0,36.0,15,596.9333333333333
01,00,S,2.0,37.0,29,697.6206896551724
01,00,S,2.0,38.0,30,700.2333333333333
01,00,S,2.0,39.0,14,607.9285714285714
01,00,S,2.0,40.0,6,725.3333333333334
01,00,S,2.0,41.0,9,641.4444444444445
01,00,S,2.0,42.0,7,777.5714285714286
01,00,S,2.0,43.0,23,431.17391304347825
01,00,S,2.0,44.0,13,555.6153846153846
01,00,S,2.0,45.0,36,760.3055555555555
01,00,S,2.0,46.0,9,844.7777777777778
01,00,S,2.0,47.0,13,514.7692307692307
01,00,S,2.0,48.0,22,1029.3636363636363
01,00,S,2.0,49.0,22,486.59090909090907
01,00,S,2.0,50.0,16,796.8125
01,00,S,2.0,51.0,6,528.3333333333334
01,00,S,2.0,52.0,36,613.6944444444445
01,00,S,2.0,53.0,26,435.5769230769231
01,00,S,2.0,54.0,8,422.75
01,00,S,2.0,55.0,7,781.5714285714286
01,00,S,2.0,56.0,4,590.0
01,00,S,2.0,57.0,4,620.0
01,00,S,2.0,58.0,7,498.7142857142857
01,00,S,2.0,59.0,5,820.2
01,00,S,2.0,60.0,7,291.14285714285717
01,00,S,2.0,61.0,12,640.25
01,00,S,2.0,62.0,5,692.0
01,00,S,2.0,63.0,2,979.0
01,00,S,2.0,64.0,3,660.3333333333334
01,00,S,2.0,66.0,3,664.0
01,00,S,2.0,68.0,1,247.0
01,00,S,2.0,70.0,2,526.5
01,00,S,2.0,72.0,2,631.0
01,00,S,2.0,81.0,1,637.0
01,01,C,0.0,49.0,91,983.032967032967
01,01,C,1.0,21.0,3,1126.3333333333333
01,01,C,1.0,25.0,1,914.0
01,01,C,1.0,26.0,1,1223.0
01,01,C,1.0,30.0,1,624.0
01,01,C,1.0,34.0,2,927.0
01,01,C,1.0,42.0,1,770.0
01,01,C,1.0,43.0,1,573.0
01,01,C,1.0,44.0,1,1559.0
01,01,C,2.0,25.0,1,1277.0
01,01,C,2.0,29.0,1,228.0
01,01,C,2.0,33.0,1,990.0
01,01,C,2.0,36.0,1,1333.0
01,01,C,2.0,38.0,1,1747.0
01,01,C,2.0,39.0,2,1161.5
01,01,C,2.0,45.0,1,1575.0
01,01,C,2.0,50.0,1,192.0
01,01,S,0.0,18.0,1,801.0
01,01,S,0.0,26.0,2,217.0
01,01,S,0.0,28.0,1,205.0
01,01,S,0.0,30.0,1,1392.0
01,01,S,0.0,31.0,3,535.3333333333334
01,01,S,0.0,34.0,1,368.0
01,01,S,0.0,36.0,1,959.0
01,01,S,0.0,38.0,1,449.0
01,01,S,0.0,43.0,8,185.375
01,01,S,0.0,44.0,4,401.5
01,01,S,0.0,49.0,33,758.4545454545455
01,01,S,1.0,17.0,4,848.0
01,01,S,1.0,18.0,6,1050.3333333333333
01,01,S,1.0,19.0,16,391.5625
01,01,S,1.0,20.0,19,466.89473684210526
01,01,S,1.0,21.0,27,896.8888888888889
01,01,S,1.0,22.0,28,443.82142857142856
01,01,S,1.0,23.0,51,513.0784313725491
01,01,S,1.0,24.0,55,413.3272727272727
01,01,S,1.0,25.0,82,548.0975609756098
01,01,S,1.0,26.0,105,648.047619047619
01,01,S,1.0,27.0,86,555.5930232558139
01,01,S,1.0,28.0,121,534.2561983471074
01,01,S,1.0,29.0,122,622.9344262295082
01,01,S,1.0,30.0,79,573.6708860759494
01,01,S,1.0,31.0,103,632.8446601941747
01,01,S,1.0,32.0,91,500.4835164835165
01,01,S,1.0,33.0,107,408.93457943925233
01,01,S,1.0,34.0,82,660.2926829268292
01,01,S,1.0,35.0,57,438.2631578947368
01,01,S,1.0,36.0,89,588.685393258427
01,01,S,1.0,37.0,45,634.7555555555556
01,01,S,1.0,38.0,65,540.2
01,01,S,1.0,39.0,66,572.439393939394
01,01,S,1.0,40.0,59,527.5932203389831
01,01,S,1.0,41.0,38,526.0263157894736
01,01,S,1.0,42.0,27,580.8148148148148
01,01,S,1.0,43.0,22,446.3181818181818
01,01,S,1.0,44.0,30,641.6333333333333
01,01,S,1.0,45.0,39,626.0
01,01,S,1.0,46.0,28,557.4642857142857
01,01,S,1.0,47.0,30,691.3666666666667
01,01,S,1.0,48.0,24,604.125
01,01,S,1.0,49.0,32,550.1875
01,01,S,1.0,50.0,30,779.3333333333334
01,01,S,1.0,51.0,26,437.1923076923077
01,01,S,1.0,52.0,45,482.84444444444443
01,01,S,1.0,53.0,24,529.6666666666666
01,01,S,1.0,54.0,42,604.047619047619
01,01,S,1.0,55.0,19,680.6842105263158
01,01,S,1.0,56.0,25,655.6
01,01,S,1.0,57.0,24,753.2916666666666
01,01,S,1.0,58.0,25,531.16
01,01,S,1.0,59.0,20,792.9
01,01,S,1.0,60.0,27,553.5925925925926
01,01,S,1.0,61.0,13,950.8461538461538
01,01,S,1.0,62.0,12,741.9166666666666
01,01,S,1.0,63.0,9,827.0
01,01,S,1.0,64.0,5,418.6
01,01,S,1.0,65.0,2,795.5
01,01,S,1.0,66.0,10,747.3
01,01,S,1.0,67.0,3,347.6666666666667
01,01,S,1.0,68.0,7,532.4285714285714
01,01,S,1.0,70.0,2,323.5
01,01,S,1.0,74.0,1,854.0
01,01,S,1.0,118.0,1,333.0
01,01,S,2.0,19.0,3,242.66666666666666
01,01,S,2.0,21.0,8,560.75
01,01,S,2.0,22.0,10,788.0
01,01,S,2.0,23.0,6,934.5
01,01,S,2.0,24.0,6,639.1666666666666
01,01,S,2.0,25.0,22,523.5909090909091
01,01,S,2.0,26.0,26,534.8076923076923
01,01,S,2.0,27.0,24,493.7916666666667
01,01,S,2.0,28.0,18,636.0
01,01,S,2.0,29.0,16,537.875
01,01,S,2.0,30.0,12,597.6666666666666
01,01,S,2.0,31.0,15,565.4
01,01,S,2.0,32.0,28,627.8928571428571
01,01,S,2.0,33.0,11,550.4545454545455
01,01,S,2.0,34.0,10,515.2
01,01,S,2.0,35.0,14,623.7857142857143
01,01,S,2.0,36.0,6,449.8333333333333
01,01,S,2.0,37.0,13,457.53846153846155
01,01,S,2.0,38.0,10,454.8
01,01,S,2.0,39.0,8,602.875
01,01,S,2.0,40.0,3,1113.3333333333333
01,01,S,2.0,41.0,1,1294.0
01,01,S,2.0,42.0,1,179.0
01,01,S,2.0,43.0,4,874.0
01,01,S,2.0,44.0,6,520.6666666666666
01,01,S,2.0,45.0,12,704.3333333333334
01,01,S,2.0,46.0,2,996.5
01,01,S,2.0,48.0,5,960.2
01,01,S,2.0,49.0,15,568.8
01,01,S,2.0,50.0,7,380.2857142857143
01,01,S,2.0,51.0,6,983.5
01,01,S,2.0,52.0,13,657.3076923076923
01,01,S,2.0,53.0,7,457.14285714285717
01,01,S,2.0,55.0,4,438.5
01,01,S,2.0,57.0,3,322.6666666666667
01,01,S,2.0,58.0,3,932.0
01,01,S,2.0,59.0,3,391.3333333333333
01,01,S,2.0,60.0,4,564.5
01,01,S,2.0,61.0,6,862.6666666666666
01,01,S,2.0,63.0,7,685.1428571428571
01,01,S,2.0,64.0,2,508.5
01,01,S,2.0,67.0,1,451.0
01,01,S,2.0,68.0,2,278.5
01,01,S,2.0,70.0,4,972.25
01,01,S,2.0,71.0,1,554.0
01,01,S,2.0,72.0,3,610.0
01,02,C,0.0,49.0,38,1253.3684210526317
01,02,C,1.0,21.0,1,522.0
01,02,C,1.0,26.0,1,1075.0
01,02,C,1.0,35.0,2,820.5
01,02,C,2.0,25.0,1,467.0
01,02,C,2.0,28.0,1,556.0
01,02,S,0.0,28.0,1,1221.0
01,02,S,0.0,31.0,1,371.0
01,02,S,0.0,37.0,1,1400.0
01,02,S,0.0,44.0,1,396.0
01,02,S,0.0,49.0,13,751.0
01,02,S,1.0,17.0,4,872.75
01,02,S,1.0,18.0,4,497.5
01,02,S,1.0,19.0,8,479.875
01,02,S,1.0,20.0,12,493.0833333333333
01,02,S,1.0,21.0,20,720.5
01,02,S,1.0,22.0,17,525.3529411764706
01,02,S,1.0,23.0,31,614.6129032258065
01,02,S,1.0,24.0,45,474.0888888888889
01,02,S,1.0,25.0,46,563.1086956521739
01,02,S,1.0,26.0,78,664.8717948717949
01,02,S,1.0,27.0,54,533.6296296296297
01,02,S,1.0,28.0,67,526.4179104477612
01,02,S,1.0,29.0,67,499.34328358208955
01,02,S,1.0,30.0,42,405.76190476190476
01,02,S,1.0,31.0,47,518.531914893617
01,02,S,1.0,32.0,51,492.27450980392155
01,02,S,1.0,33.0,42,470.54761904761904
01,02,S,1.0,34.0,65,490.95384615384614
01,02,S,1.0,35.0,50,398.3
01,02,S,1.0,36.0,49,464.8979591836735
01,02,S,1.0,37.0,30,621.1
01,02,S,1.0,38.0,27,514.2962962962963
01,02,S,1.0,39.0,32,514.40625
01,02,S,1.0,40.0,28,580.1428571428571
01,02,S,1.0,41.0,27,492.48148148148147
01,02,S,1.0,42.0,29,795.0
01,02,S,1.0,43.0,16,462.25
01,02,S,1.0,44.0,11,454.27272727272725
01,02,S,1.0,45.0,39,430.1025641025641
01,02,S,1.0,46.0,15,584.9333333333333
01,02,S,1.0,47.0,21,880.952380952381
01,02,S,1.0,48.0,9,671.1111111111111
01,02,S,1.0,49.0,16,521.3125
01,02,S,1.0,50.0,14,943.4285714285714
01,02,S,1.0,51.0,7,432.2857142857143
01,02,S,1.0,52.0,24,528.6666666666666
01,02,S,1.0,53.0,21,411.95238095238096
01,02,S,1.0,54.0,20,542.05
01,02,S,1.0,55.0,9,314.6666666666667
01,02,S,1.0,56.0,10,559.4
01,02,S,1.0,57.0,21,758.952380952381
01,02,S,1.0,58.0,10,689.3
01,02,S,1.0,59.0,12,945.0833333333334
01,02,S,1.0,60.0,14,705.2857142857143
01,02,S,1.0,61.0,17,512.2941176470588
01,02,S,1.0,62.0,13,532.0769230769231
01,02,S,1.0,63.0,2,856.5
01,02,S,1.0,64.0,2,300.5
01,02,S,1.0,65.0,3,2149.0
01,02,S,1.0,66.0,16,933.75
01,02,S,1.0,67.0,4,509.25
01,02,S,1.0,68.0,1,409.0
01,02,S,1.0,71.0,1,622.0
01,02,S,1.0,72.0,2,366.0
01,02,S,1.0,76.0,1,1060.0
01,02,S,2.0,19.0,2,205.5
01,02,S,2.0,20.0,2,552.5
01,02,S,2.0,21.0,3,902.0
01,02,S,2.0,22.0,3,638.0
01,02,S,2.0,23.0,5,599.4
01,02,S,2.0,24.0,4,440.5
01,02,S,2.0,25.0,14,529.6428571428571
01,02,S,2.0,26.0,16,590.875
01,02,S,2.0,27.0,5,333.4
01,02,S,2.0,28.0,6,379.6666666666667
01,02,S,2.0,29.0,21,611.0952380952381
01,02,S,2.0,30.0,6,575.3333333333334
01,02,S,2.0,31.0,10,543.6
01,02,S,2.0,32.0,4,360.25
01,02,S,2.0,33.0,9,768.6666666666666
01,02,S,2.0,34.0,6,461.8333333333333
01,02,S,2.0,35.0,7,456.2857142857143
01,02,S,2.0,36.0,1,134.0
01,02,S,2.0,37.0,3,549.3333333333334
01,02,S,2.0,38.0,7,566.2857142857143
01,02,S,2.0,39.0,7,578.1428571428571
01,02,S,2.0,40.0,2,936.0
01,02,S,2.0,41.0,1,460.0
01,02,S,2.0,42.0,4,515.0
01,02,S,2.0,43.0,5,809.2
01,02,S,2.0,44.0,2,518.0
01,02,S,2.0,45.0,1,534.0
01,02,S,2.0,46.0,2,1288.5
01,02,S,2.0,47.0,2,1105.5
01,02,S,2.0,49.0,6,518.3333333333334
01,02,S,2.0,50.0,1,469.0
01,02,S,2.0,51.0,2,197.0
01,02,S,2.0,52.0,3,1001.6666666666666
01,02,S,2.0,53.0,2,282.0
01,02,S,2.0,54.0,2,580.0
01,02,S,2.0,55.0,2,758.0
01,02,S,2.0,56.0,2,994.5
01,02,S,2.0,57.0,1,569.0
01,02,S,2.0,58.0,1,173.0
01,02,S,2.0,60.0,2,713.0
01,02,S,2.0,61.0,8,644.125
01,02,S,2.0,62.0,1,841.0
01,02,S,2.0,66.0,1,1466.0
01,02,S,2.0,70.0,3,403.0
01,02,S,2.0,72.0,5,501.2
01,02,S,2.0,78.0,2,263.0
01,02,S,2.0,81.0,2,196.5
01,03,C,0.0,49.0,41,1364.5121951219512
01,03,C,1.0,25.0,1,776.0
01,03,C,1.0,26.0,2,972.0
01,03,C,1.0,31.0,1,445.0
01,03,C,2.0,25.0,2,1125.0
01,03,C,2.0,26.0,2,344.0
01,03,C,2.0,28.0,2,845.0
01,03,C,2.0,30.0,2,845.0
01,03,C,2.0,33.0,1,837.0
01,03,S,0.0,31.0,1,388.0
01,03,S,0.0,34.0,1,253.0
01,03,S,0.0,36.0,1,863.0
01,03,S,0.0,38.0,1,238.0
01,03,S,0.0,49.0,5,362.6
01,03,S,0.0,133.0,1,274.0
01,03,S,1.0,17.0,2,1103.5
01,03,S,1.0,19.0,5,308.4
01,03,S,1.0,20.0,9,368.8888888888889
01,03,S,1.0,21.0,10,518.5
01,03,S,1.0,22.0,14,704.2857142857143
01,03,S,1.0,23.0,10,451.4
01,03,S,1.0,24.0,22,443.95454545454544
01,03,S,1.0,25.0,25,297.28
01,03,S,1.0,26.0,34,569.0588235294117
01,03,S,1.0,27.0,29,542.9655172413793
01,03,S,1.0,28.0,36,593.6111111111111
01,03,S,1.0,29.0,34,686.0294117647059
01,03,S,1.0,30.0,30,539.9666666666667
01,03,S,1.0,31.0,32,590.8125
01,03,S,1.0,32.0,32,586.40625
01,03,S,1.0,33.0,36,459.6111111111111
01,03,S,1.0,34.0,26,720.5769230769231
01,03,S,1.0,35.0,55,493.6
01,03,S,1.0,36.0,16,437.9375
01,03,S,1.0,37.0,14,636.9285714285714
01,03,S,1.0,38.0,22,419.95454545454544
01,03,S,1.0,39.0,16,371.0625
01,03,S,1.0,40.0,14,723.2857142857143
01,03,S,1.0,41.0,25,873.04
01,03,S,1.0,42.0,25,527.52
01,03,S,1.0,43.0,7,386.14285714285717
01,03,S,1.0,44.0,8,388.875
01,03,S,1.0,45.0,10,595.2
01,03,S,1.0,46.0,10,849.2
01,03,S,1.0,47.0,18,895.2777777777778
01,03,S,1.0,48.0,12,309.5833333333333
01,03,S,1.0,49.0,12,390.75
01,03,S,1.0,50.0,7,748.5714285714286
01,03,S,1.0,51.0,11,748.0
01,03,S,1.0,52.0,12,564.9166666666666
01,03,S,1.0,53.0,13,555.3846153846154
01,03,S,1.0,54.0,16,539.4375
01,03,S,1.0,55.0,3,239.0
01,03,S,1.0,56.0,3,338.0
01,03,S,1.0,57.0,8,848.5
01,03,S,1.0,58.0,24,1065.9583333333333
01,03,S,1.0,59.0,5,440.4
01,03,S,1.0,60.0,10,747.9
01,03,S,1.0,61.0,6,536.1666666666666
01,03,S,1.0,62.0,8,367.375
01,03,S,1.0,63.0,5,1242.0
01,03,S,1.0,64.0,15,676.9333333333333
01,03,S,1.0,65.0,1,2086.0
01,03,S,1.0,66.0,4,596.75
01,03,S,1.0,67.0,3,316.6666666666667
01,03,S,1.0,68.0,1,888.0
01,03,S,1.0,70.0,2,984.0
01,03,S,1.0,72.0,1,309.0
01,03,S,1.0,74.0,2,1175.0
01,03,S,2.0,19.0,1,329.0
01,03,S,2.0,21.0,2,288.0
01,03,S,2.0,22.0,2,745.0
01,03,S,2.0,23.0,1,222.0
01,03,S,2.0,24.0,4,426.25
01,03,S,2.0,25.0,5,374.4
01,03,S,2.0,26.0,9,390.8888888888889
01,03,S,2.0,27.0,4,1119.5
01,03,S,2.0,28.0,2,615.5
01,03,S,2.0,29.0,7,434.42857142857144
01,03,S,2.0,30.0,2,322.5
01,03,S,2.0,31.0,23,595.0869565217391
01,03,S,2.0,32.0,4,927.75
01,03,S,2.0,33.0,4,484.0
01,03,S,2.0,34.0,1,556.0
01,03,S,2.0,35.0,3,749.3333333333334
01,03,S,2.0,36.0,1,302.0
01,03,S,2.0,37.0,2,261.5
01,03,S,2.0,38.0,2,429.0
01,03,S,2.0,39.0,1,1401.0
01,03,S,2.0,40.0,1,206.0
01,03,S,2.0,43.0,3,708.0
01,03,S,2.0,44.0,4,159.5
01,03,S,2.0,45.0,2,1534.0
01,03,S,2.0,47.0,2,797.0
01,03,S,2.0,49.0,5,445.8
01,03,S,2.0,50.0,2,1346.0
01,03,S,2.0,52.0,1,479.0
01,03,S,2.0,53.0,1,380.0
01,03,S,2.0,56.0,1,725.0
01,03,S,2.0,57.0,1,308.0
01,03,S,2.0,58.0,3,954.6666666666666
01,03,S,2.0,59.0,2,314.0
01,03,S,2.0,60.0,1,700.0
01,03,S,2.0,61.0,2,877.0
01,03,S,2.0,62.0,1,862.0
01,03,S,2.0,63.0,1,795.0
01,03,S,2.0,64.0,1,367.0
01,03,S,2.0,68.0,2,607.5
01,03,S,2.0,70.0,1,614.0
01,04,C,0.0,49.0,19,1332.6315789473683
01,04,C,1.0,26.0,1,1405.0
01,04,C,2.0,25.0,1,1453.0
01,04,S,0.0,29.0,1,856.0
01,04,S,0.0,36.0,1,1006.0
01,04,S,0.0,49.0,10,530.6
01,04,S,1.0,17.0,2,470.5
01,04,S,1.0,19.0,2,220.5
01,04,S,1.0,20.0,5,235.6
01,04,S,1.0,21.0,8,1248.125
01,04,S,1.0,22.0,10,509.8
01,04,S,1.0,23.0,32,450.28125
01,04,S,1.0,24.0,27,607.5925925925926
01,04,S,1.0,25.0,16,534.6875
01,04,S,1.0,26.0,23,542.9565217391304
01,04,S,1.0,27.0,26,620.9615384615385
01,04,S,1.0,28.0,46,311.5652173913044
01,04,S,1.0,29.0,55,553.7454545454545
01,04,S,1.0,30.0,21,510.9047619047619
01,04,S,1.0,31.0,63,584.6031746031746
01,04,S,1.0,32.0,37,551.0
01,04,S,1.0,33.0,28,291.42857142857144
01,04,S,1.0,34.0,24,315.6666666666667
01,04,S,1.0,35.0,26,359.5769230769231
01,04,S,1.0,36.0,17,282.8235294117647
01,04,S,1.0,37.0,18,411.1666666666667
01,04,S,1.0,38.0,16,353.6875
01,04,S,1.0,39.0,49,488.734693877551
01,04,S,1.0,40.0,11,731.7272727272727
01,04,S,1.0,41.0,28,858.1071428571429
01,04,S,1.0,42.0,5,314.4
01,04,S,1.0,43.0,23,484.2608695652174
01,04,S,1.0,44.0,13,510.0
01,04,S,1.0,45.0,27,272.44444444444446
01,04,S,1.0,46.0,32,346.15625
01,04,S,1.0,47.0,8,1318.625
01,04,S,1.0,48.0,13,427.0
01,04,S,1.0,49.0,39,277.35897435897436
01,04,S,1.0,50.0,5,652.0
01,04,S,1.0,51.0,36,381.55555555555554
01,04,S,1.0,52.0,10,400.5
01,04,S,1.0,53.0,30,380.9
01,04,S,1.0,54.0,37,531.6756756756756
01,04,S,1.0,55.0,12,448.25
01,04,S,1.0,56.0,6,485.8333333333333
01,04,S,1.0,57.0,4,500.75
01,04,S,1.0,58.0,43,459.06976744186045
01,04,S,1.0,59.0,17,1084.764705882353
01,04,S,1.0,60.0,5,474.2
01,04,S,1.0,61.0,2,602.0
01,04,S,1.0,62.0,4,763.75
01,04,S,1.0,63.0,18,425.22222222222223
01,04,S,1.0,64.0,9,533.2222222222222
01,04,S,1.0,65.0,15,1942.2
01,04,S,1.0,66.0,2,351.5
01,04,S,1.0,67.0,15,419.8666666666667
01,04,S,1.0,68.0,1,229.0
01,04,S,1.0,69.0,1,742.0
01,04,S,1.0,71.0,1,1078.0
01,04,S,1.0,72.0,2,442.0
01,04,S,1.0,77.0,6,222.33333333333334
01,04,S,2.0,21.0,1,537.0
01,04,S,2.0,22.0,9,160.77777777777777
01,04,S,2.0,23.0,1,208.0
01,04,S,2.0,24.0,2,1355.5
01,04,S,2.0,25.0,3,776.6666666666666
01,04,S,2.0,26.0,7,745.7142857142857
01,04,S,2.0,27.0,11,239.8181818181818
01,04,S,2.0,28.0,1,260.0
01,04,S,2.0,29.0,24,311.0
01,04,S,2.0,30.0,7,877.7142857142857
01,04,S,2.0,31.0,14,438.5
01,04,S,2.0,32.0,10,324.1
01,04,S,2.0,33.0,18,930.0
01,04,S,2.0,34.0,4,599.25
01,04,S,2.0,35.0,13,304.0
01,04,S,2.0,37.0,3,820.3333333333334
01,04,S,2.0,38.0,3,579.0
01,04,S,2.0,39.0,1,120.0
01,04,S,2.0,40.0,1,671.0
01,04,S,2.0,41.0,1,319.0
01,04,S,2.0,42.0,1,768.0
01,04,S,2.0,44.0,6,630.5
01,04,S,2.0,45.0,3,352.3333333333333
01,04,S,2.0,46.0,1,230.0
01,04,S,2.0,48.0,1,120.0
01,04,S,2.0,49.0,1,144.0
01,04,S,2.0,50.0,2,613.5
01,04,S,2.0,51.0,2,1505.0
01,04,S,2.0,52.0,4,1168.75
01,04,S,2.0,55.0,3,1403.6666666666667
01,04,S,2.0,56.0,1,786.0
01,04,S,2.0,57.0,1,227.0
01,04,S,2.0,59.0,1,1476.0
01,04,S,2.0,60.0,1,278.0
01,04,S,2.0,61.0,4,291.75
01,04,S,2.0,62.0,4,178.75
01,04,S,2.0,65.0,2,718.5
01,04,S,2.0,68.0,14,321.2857142857143
01,04,S,2.0,69.0,2,216.5
01,04,S,2.0,70.0,1,779.0
01,04,S,2.0,72.0,4,629.0
01,04,S,2.0,86.0,1,741.0
01,05,C,0.0,49.0,23,1066.1739130434783
01,05,C,1.0,26.0,1,761.0
01,05,C,1.0,28.0,1,181.0
01,05,C,1.0,31.0,1,498.0
01,05,C,1.0,41.0,1,338.0
01,05,C,1.0,50.0,1,899.0
01,05,C,2.0,20.0,1,838.0
01,05,C,2.0,25.0,1,758.0
01,05,C,2.0,39.0,1,300.0
01,05,S,0.0,41.0,2,151.5
01,05,S,0.0,43.0,4,225.75
01,05,S,0.0,49.0,66,455.8030303030303
01,05,S,1.0,17.0,1,1186.0
01,05,S,1.0,19.0,19,553.1578947368421
01,05,S,1.0,21.0,7,480.0
01,05,S,1.0,22.0,11,504.8181818181818
01,05,S,1.0,23.0,18,545.6666666666666
01,05,S,1.0,24.0,45,459.46666666666664
01,05,S,1.0,25.0,69,511.82608695652175
01,05,S,1.0,26.0,130,576.4538461538461
01,05,S,1.0,27.0,104,426.21153846153845
01,05,S,1.0,28.0,158,488.2848101265823
01,05,S,1.0,29.0,116,480.6465517241379
01,05,S,1.0,30.0,134,555.1865671641791
01,05,S,1.0,31.0,186,528.8010752688172
01,05,S,1.0,32.0,160,428.13125
01,05,S,1.0,33.0,118,601.9322033898305
01,05,S,1.0,34.0,130,419.6
